num_doc,wiki_text,viki_text
645,"Durante su estancia en Francia como ministro plenipotenciario, entre 1785 y 1789, había escuchado varios planes para explorar la zona noroeste del Pacífico.",También fue ministro de Francia desde 1875 hasta 1789.
645,Jefferson fue gobernador del nuevo Estado de Virginia desde 1779 hasta 1781.,Sirvió como legislador y gobernador de Virginia.
645,"Jefferson murió el 4 de julio de 1826, el quincuagésimo aniversario de la aprobación de la Declaración de la Independencia.","Murió el 4 de julio de 1826, en el 50. ° aniversario de la ratificación de la Declaración de independencia."
645,"Thomas Jefferson nació en el lugar de Shadwell, Virginia el 13 de abril de 1743, en el seno de una familia acomodada.","Jefferson nació en Shadwell, Virginia el 13 de abril de 1743."
647,"Jacob Short más conocido como Jake Short (n. , Indiana) es un actor estadounidense. Es conocido por su personaje Fletcher Quimby en la serie de Disney Channel, A.N.T. Farm, junto con China Anne McClain y Sierra McCormick","Jacob ""Jake"" Short (n. 30 de mayo de 1997; Indianapolis, Indiana, Estados Unidos) es un actor estadounidense mejor conocido por hacer el papel de Fletcher Quimby en la serie original de Disney Channel: A.N.T Farm."
648,"* No estar en servicio activo, en caso de pertenecer al Ejército, seis meses antes del día de la elección.","En caso de pertenecer al Ejército, no estar en servicio activo seis meses antes del inicio de la elección;"
648,* No pertenecer al estado eclesiástico ni ser ministro de algún culto.,No ser ministro de ningún culto;
648,"* No ser secretario o subsecretario de Estado, Fiscal General de la República, ni titular del poder ejecutivo en alguna entidad federativa, a menos de que se separe de su puesto seis meses antes del día de la elección.","No ser secretario o subsecretario de Estado, jefe o secretario general de Departamento Administrativo, Procurador General de la República, ni Gobernador de algún Estado, a menos de que se separe de su puesto seis meses antes del día de la elección."
648,"* Ser ciudadano mexicano por nacimiento, en pleno goce de sus derechos, hijo de padre o madre mexicanos y haber residido en el país al menos durante veinte años.","Ser ciudadano mexicano por nacimiento, hijo de padre o madre mexicanos y residir en el país al menos por 20 años;"
649,"Debido a su gran distancia de la Tierra, todas las estrellas excepto el Sol aparecen a simple vista como puntos brillantes en el cielo nocturno que titilan debido al efecto de la atmósfera de la Tierra.","La mayoría de las estrellas se ven como puntos luminosos desde la tierra, porque están muy lejos y la atmósfera de la tierra (el aire) hace que sea más difícil verlas."
649,Las estrellas independientes son aquellas que no forman cúmulos estelares con ninguna otra estrella.,"Los científicos han encontrado planetas en otras estrellas, pero ninguno que se parezca a la Tierra."
650,"Oriente es la denominación que se le da a la dirección por donde se levanta el Sol (y los demás astros) acuñada en la antigüedad, es decir, el plano que contiene al Este.","Oriente es el nombre que se le da a la dirección por donde se ve salir el sol, es decir, el plano que contiene al Este."
651,"Los economistas estudian cómo la sociedad distribuye los recursos, estos son tierra, trabajo y capital, para producir bienes y servicios.","La economía es una ciencia social que estudia la producción, intercambio, circulación, distribución y consumo de bienes y servicios, que satisfacen necesidades humanas y resultado individual o colectivo de la sociedad."
652,"*2004, Premio El Barco de Vapor de la Editorial SM, con la novela ""Octubre, un crimen"".","En 2004 ganó el Premio de Literatura Infantil El Barco de Vapor Argentina con la novela Octubre, un crimen, mientras que en 2000 resultó finalista del Premio Norma-Fundalectura por ¿Quién conoce a Greta Garbo?, otra obra del mismo género."
653,"En la mayor parte de los países de Europa Oriental, como en la antigua URSS y el resto de los Balcanes, las mujeres menores de 65 años y mayores de 64 años son mayoría, y los varones son minoría por varias décimas porcentuales.","El 16% de los habitantes de Europa tiene 65 o más años, un porcentaje que se eleva hasta el 18% en la Unión Europea."
653,"Sus principales penínsulas son la Escandinava (Suecia, Noruega), ibérica (España, Portugal, Andorra y Gibraltar), itálica (Italia, San Marino y Ciudad del Vaticano), balcánica (Grecia, Albania, Bulgaria, República de Macedonia, Serbia, Croacia, Montenegro, Bosnia-Herzegovina, Eslovenia y Rumania); además de las penínsulas de Kola (Rusia), Jutlandia (Dinamarca), Bretaña (Francia) y Crimea (Rusia). Sus principales islas son Gran Bretaña, Islandia e Irlanda.","Sus principales penínsulas son la Escandinava, Ibérica, Itálica y Balcánica, además de las penínsulas de Kola (Rusia), Jutlandia (Dinamarca), Bretaña (Francia) y Crimea (Ucrania)."
653,"También es Europa, si se la considera de modo tradicional como un continente, el continente más llano, con una altura media de 230 metros.","Es el continente más llano, con una altura media de 230 metros."
654,* J. K. Rowling.,J. K. Rowling en 2010
654,Biografía. la genia que hay detrás de Harry Potter (J. K. Rowling.,"Joanne Rowling (nacida en Chipping Sodbury, Reino Unido, el 31 de julio de 1965), más conocida por su pseudónimo, J. K. Rowling, es una escritora y la autora de la serie de libros de Harry Potter."
655,"Las especies salvajes son de color verdoso con una franja amarillo - verdosa que atraviesa todo el largo de su cuerpo, desde el morro hasta la aleta caudal.",En la naturaleza son de color verdoso con una franja amarillo verdosa desde el morro hasta el pedúnculo caudal.
655,Los machos pueden alcanzar los 14 cm de longitud total y las hembras los 16 cm.,Miden hasta 15 centímetros de longitud total.
655,"Morfología Cuerpo alargado y medianamente robusto, con la boca levemente orientada hacia arriba, lo cual nos indica que se alimenta de la superficie. Buen nadador. Posee una aleta caudal cuyos radios inferiores se proyectan hacia atrás, dándole así una cola con forma de espada, de ahí su nombre común.","Los xifóforos son peces que presentan un cuerpo alargado y robusto, con la boca orientada hacia arriba, la aleta caudal tiene una prolongación larga y flexible que es mayor en los machos."
656,"Bison es un género de mamíferos artiodáctilos de la familia Bovidae conocidos comúnmente como bisontes o cíbolos, que en la actualidad se encuentra reducido a dos . El género más próximo es Bos, con el que puede llegar a generar híbridos en cautividad como el beefalo (Bison sp. x Bos taurus) y el yakalo (Bison bison x Bos mutus).","Bison Los bisontes o búfalos (Bison) son una familia de animales mamíferos, parientes de los toros."
657,"Montenegro (en montenegrino: Crna Gora) es un país del sureste de Europa situado en la península balcánica, a orillas del mar Adriático.",Montenegro Montenegro (en montenegrino: Crna Gora) es un estado soberano ubicado en el sureste de Europa (Balcanes).
657,Tras dicha disgregación se integró en la República Federal de Yugoslavia y desde el 4 de febrero de 2003 constituyó junto a sus vecinos de Serbia la federación de Serbia y Montenegro.,"Su independencia de Serbia fue proclamada el 3 de junio de 2006, a pesar de la oposición de Serbia, con la que hasta entonces se había formado Serbia y Montenegro."
658,"El Tour de Francia (oficialmente Le Tour de France), también conocido simplemente como el Tour, es una vuelta por etapas profesional de ciclismo en ruta disputada a lo largo de la geografía francesa.",Tour de Francia El Tour de Francia (oficialmente Tour de France) es una competencia de ciclismo sumamente importante.
658,Ya en las primeras ediciones el Tour pasó por otros países vecinos de Francia.,"En ella, los ciclistas deben recorrer diversas zonas de Francia, y algunas de países vecinos."
659,La fauna se divide en distintos tipos de acuerdo al origen geográfico de donde provienen las especies que habitan un ecosistema o biotopo.,"La fauna es el conjunto de animales salvajes presentes en un lugar, a diferencia de la flora que es el conjunto de plantas."
661,La primera consola que contó con este juego en su colección fue la Atari 2600 que tenía entre sus títulos el juego Pong original.,Este era el único que venía con la consola Atari Pong.
661,"Pong fue el primer juego desarrollado por Atari Inc, fundada en junio de 1972 por Nolan Bushnell y Ted Dabney.",Nolan Bushnell hizo otra versión de este juego para Atari y tal versión fue lanzada al mercado el 29 de noviembre de 1972; fue uno de los primeros videojuegos.
662,* La tercera película de Arthur y los Minimoys se titula Arthur y la guerra de los mundos y se estrenó en 2010 y en agosto de 2011 en EEUU.,"Arthur y la guerra de los dos mundos: Salió en 2010, pero no es muy conocida."
663,* Expansion Pak: es un módulo de memoria RDRAM de 4MB que incrementa la memoria del sistema a un total de 8MB.,"Expansion Pak, un modulo de memoria RDAM de 4MB que incrementa el almacenamiento del sistema hasta 8MB"
663,"El Nintendo 64 es la cuarta videoconsola de sobremesa producida por Nintendo, desarrollada para suceder a la Super Nintendo y para competir con el Saturn de Sega y la PlayStation de Sony. Incorpora en su arquitectura un procesador principal de 64 bits.",Nintendo 64 es una consola de videojuegos creada por Nintendo en 1996.
663,"En 1984, Nintendo comienza el desarrollo de una unidad lectora de CD, para su consola de 16 bits Super Nintendo Entertainment System, en acuerdo con Sony, pero este proyecto fue cancelado en 1991, siendo aprovechado por Sony para posteriormente crear la PlayStation.",La Nintendo 64 fue desarrollada después del éxito de la Super Nintendo Entertainment System para competir con Sony PlayStation y Sega Saturn.
